Codigo|Municipio|UG|Titulo|DataUltimaAuditoria|CodigoMunicipio|CodigoUG|LocalExecucao|DataInicial|AnoInicial|Prazo|NaturezaIntervencao|PrazoAditado|PrazoParalizacao
2146|Santa Maria do Cambucá|Prefeitura Municipal de Santa Maria do Cambucá|Locação de veículos com motorista para o Fundo Municipal de Saúde.|2015-09-05T00:00:00|P131|582|Sede do Município e zona rural.|2013-06-05T00:00:00|2013|360|Transporte Escolar||
2147|Santa Maria do Cambucá|Prefeitura Municipal de Santa Maria do Cambucá|Limpeza e ampliação dos açudes nos sítios Caramuru e Serrinha.|2015-09-05T00:00:00|P131|582|Sítios Caramuru e Serrinha.|2013-04-19T00:00:00|2013|60|Barragem|60|
2148|Santa Maria do Cambucá|Prefeitura Municipal de Santa Maria do Cambucá|Contratação de empresa para execução de serviços de limpeza pública.|2015-09-05T00:00:00|P131|582|Sede do município.|2013-01-15T00:00:00|2013|30|Limpeza Urbana|30|
2149|Santa Maria do Cambucá|Prefeitura Municipal de Santa Maria do Cambucá|Contratação de empresa para execução de serviços de limpeza pública.|2015-09-04T00:00:00|P131|582|Sede do Município e zona rural.|2013-03-15T00:00:00|2013|360|Limpeza Urbana|720|
2150|Caruaru|Departamento de Estradas de Rodagem do Estado de Pernambuco|Restauração da rodovia PE-095, trecho: Entr. PE-050 (Limoeiro) - Entr. BR-104 (Caruaru)|2016-11-07T00:00:00|P043|857|Caruaru / Limoeiro|2014-05-28T00:00:00|2014|1080|Rodovia||
2150|Limoeiro|Departamento de Estradas de Rodagem do Estado de Pernambuco|Restauração da rodovia PE-095, trecho: Entr. PE-050 (Limoeiro) - Entr. BR-104 (Caruaru)|2016-11-07T00:00:00|P093|857|Caruaru / Limoeiro|2014-05-28T00:00:00|2014|1080|Rodovia||
2153|Manari|Companhia Estadual de Habitação e Obras|Construção de 35 UHs no Município de Manari|2015-08-07T00:00:00|P180|800|Latitude 08º 57' 18,00'' Sul e Longitude 037º 37' 23,60'' Oeste||||Casa Popular||
2154|Poção|Companhia Estadual de Habitação e Obras|Construção de 30 UHs no Município de Poção|2015-08-07T00:00:00|P116|800|Latitude 08º 11' 41,18'' Sul e Longitude 036º 42' 24,12'' Oeste|2015-03-02T00:00:00|2015||Casa Popular||
2156|Cortês|Prefeitura Municipal de Cortês|Pavimentação em paralelepípedos em diversas ruas do município de Cortês|2017-07-07T00:00:00|P050|211|Diversas ruas do município|2014-09-08T00:00:00|2014|180|Revestimento em Paralelepípedos Graníticos|360|
2159|Lagoa dos Gatos|Prefeitura Municipal de Lagoa dos Gatos|Limpeza Pública|2015-10-09T00:00:00|P090|354|Lagoa dos Gatos-PE|2013-11-01T00:00:00|2013|360|Limpeza Urbana|360|
2160|Lagoa dos Gatos|Prefeitura Municipal de Lagoa dos Gatos|Manutenção das estradas rotas escolares, Município de Lagoa dos Gatos|2015-10-09T00:00:00|P090|354|Lagoa dos Gatos|2014-02-14T00:00:00|2014|1095|Rodovia||
2163|Lagoa dos Gatos|Prefeitura Municipal de Lagoa dos Gatos|Construção de Calçamento e Meio-Fio FEM 02/2014|2015-10-09T00:00:00|P090|354|Lagoa dos Gatos||||Pavimentação||
2164|Lagoa dos Gatos|Prefeitura Municipal de Lagoa dos Gatos|Construção de praças, quadras de futebol de areia do Centro Administrativo na Vila Cipó|2015-10-09T00:00:00|P090|354|Lagoa dos Gatos||||Praça/Parque||
2165|Lagoa dos Gatos|Prefeitura Municipal de Lagoa dos Gatos|Limpeza em uma Lagoa situada na Vila de Lagoa do Souza |2015-10-09T00:00:00|P090|354|Lagoa dos Gatos-PE||||Limpeza||
2170|Cortês|Prefeitura Municipal de Cortês|Construção de 01 (uma) praça e pavimentação de seu entorno, localizada na margem da PE 85 - Entrada da cidade de Cortês - PE|2015-10-02T00:00:00|P050|211|Margem da PE 85 - Entrada da cidade de Cortês - PE |2014-07-28T00:00:00|2014|120|Praça/Parque|360|
2171|Olinda|Prefeitura Municipal de Olinda| Prestação de serviços de gestão e operação da rede de sinalização semafórica das vias sob jurisdição do Município de Olinda|2015-10-20T00:00:00|P100|389|Av. Presidente Kennedy e paralela e corredores viários do Município de Olinda|2013-12-03T00:00:00|2013|365|Sinalização|365|
2172|Santa Filomena|Prefeitura Municipal de Santa Filomena|Execução de serviços de limpeza urbana|2015-10-01T00:00:00|P184|774|Sede e povoados de Santa Filomena|2014-02-05T00:00:00|2014|1|Serviços de Limpeza de Logradouros Públicos|365|
2173|Panelas|Prefeitura Municipal de Panelas|Implantação da Academia das Cidades na Avenida Rio Branco.|2015-10-09T00:00:00|P106|439|Sede|2013-02-26T00:00:00|2013|180|Urbanização||
2174|Panelas|Prefeitura Municipal de Panelas|Construção da Praça Antônio Gonçalves no município de Panelas.|2015-10-09T00:00:00|P106|439|Sede do município|2015-06-15T00:00:00|2015|180|Paisagismo e Urbanização||
2175|Panelas|Prefeitura Municipal de Panelas|Contratação de empresa especializada para Construção de Quadra Coberta com Vestiário Padrão FNDE na Escola Dom Moura.|2015-10-09T00:00:00|P106|439|Sede do município|2013-10-21T00:00:00|2013|365|Quadra Poliesportiva||
2176|Panelas|Prefeitura Municipal de Panelas|Pavimentação em diversas ruas da Sede, Distritos e Povoados deste município.|2015-10-09T00:00:00|P106|439|Sede, Distritos e Povoados do município de Panelas|2015-06-10T00:00:00|2015|360|Pavimentação||
2177|Panelas|Prefeitura Municipal de Panelas|Reforma das escolas municipais em diversas localidades deste município.|2015-10-13T00:00:00|P106|439|Diversas localidades.|2015-01-05T00:00:00|2015|180|Escola||
2178|Panelas|Prefeitura Municipal de Panelas|Locação de 06(seis) veículos automotores tipo caminhão, com motoristas e ajudantes, para recolhimento do lixo nas vias públicas da Sede, Povoados e Distritos do município de Panelas.|2015-10-08T00:00:00|P106|439|Sede, Distritos e Povoados do município de Panelas|2013-05-17T00:00:00|2013|365|Limpeza Urbana||
2185|Camaragibe|Prefeitura Municipal de Camaragibe|Recapeamento asfáltico nas ruas Alexandria (Alberto Maia) e São Eduardo (Areeiro) - Tomada de Preços 03/2015|2015-12-04T00:00:00|P036|144|Alberto Maia e Areeiro|||150|Revestimento em CBUQ||
2186|Camaragibe|Prefeitura Municipal de Camaragibe|Terraplenagem, drenagem e pavimentação das ruas Luiz Ignácio, Venceslau Brás (Alberto Maia), Nova Resende (Santa Mônica), Prazeres Lopes (Tabatinga) e Elis Regina (Santana) - Tomada de Preços 04/2015|2015-12-04T00:00:00|P036|144|Alberto Maia, Santa Mônica, Tabatinga e Santana|||90|Pavimentação||
2191|Lagoa dos Gatos|Prefeitura Municipal de Lagoa dos Gatos|Construção de uma quadra poliesportiva coberta, na Rua do Comércio, Distrito de Souza, na Zona Rural de Lagoa dos Gatos-PE|2015-10-15T00:00:00|P090|354|Distrito de Lagoa de Souza, Lagoa dos Gatos-PE|2013-12-31T00:00:00|2013|151|Quadra Poliesportiva|214|
2192|Lagoa dos Gatos|Prefeitura Municipal de Lagoa dos Gatos|Reforma da Escola Municipal Lopes Sobrinho Avelino Alves Pau-Ferrado e Manoel Raimundo Freire S. Cocão.|2015-10-14T00:00:00|P090|354|Distrito de Lagoa de Souza, Lagoa dos Gatos-PE||||Escola||
2193|Recife|Empresa de Manutenção e Limpeza Urbana - Emlurb|Lote 01 - Manutenção e Recuperação da Pavimentação em Diversos Locais das RPA 01 e RPA 06 (Contrato nº 6057/2013).|2017-10-20T00:00:00|P120|499|Cidade do Recife - RPA'S 01 e 06.|2014-02-12T00:00:00|2014|365|Revestimento em CBUQ|365|
2194|Recife|Empresa de Manutenção e Limpeza Urbana - Emlurb|Lote 02 - Manutenção e Recuperação da Pavimentação em Diversos Locais das RPA 03 e RPA 05 (Contrato nº 6057/2013).|2015-12-02T00:00:00|P120|499|Cidade do Recife - RPA'S 03 e 05.|2014-01-31T00:00:00|2014|365|Revestimento em CBUQ|365|
2195|Recife|Empresa de Manutenção e Limpeza Urbana - Emlurb|Lote 03 - Manutenção e Recuperação da Pavimentação em Diversos Locais da RPA 04 (Contrato nº 6058/2013).|2015-12-02T00:00:00|P120|499|Cidade do Recife - RPA 04.|2014-01-31T00:00:00|2014|365|Revestimento em CBUQ|365|
2196|Recife|Empresa de Manutenção e Limpeza Urbana - Emlurb|Lote 04 - Manutenção e Recuperação da Pavimentação em Diversos Locais da RPA 02 (Contrato nº 6059/2013).|2015-12-02T00:00:00|P120|499|Cidade do Recife - RPA 02.|2014-03-19T00:00:00|2014|365|Revestimento em CBUQ|365|
2197|Recife|Secretaria das Cidades de Pernambuco|Contratação de empresa de engenharia para a execução das obras de implantação do ramal Av. Agamenon Magalhães do corredor de transporte público de passageiros Norte Sul.|2015-12-01T00:00:00|P120|1036|Região Metropolitana do Recife|2013-04-08T00:00:00|2013|540|Via Urbana||
2200|Goiana|Fundo Estadual de Saúde|Contratação de empresa de engenharia para execução dos serviços de reforma nas áreas I, II, III, IV, V e VI do Hospital Belarmino Correia em Goiana/PE|2016-05-15T00:00:00|P064|974|Praça Correia Picanço, s/nº, Centro|2012-04-02T00:00:00|2012|254|Hospital|510|
2201|Caruaru|Fundo Estadual de Saúde|Contratação dos serviços de engenharia especializados em construção civil para execução das obras e serviços de engenharia para construção do Hospital da Mulher em Caruaru/PE|2016-04-11T00:00:00|P043|974|Av. José Rodrigues de Jesus, s/nº, Indianápolis|2013-05-14T00:00:00|2013|365|Hospital|807|
2202|Recife|Fundo Estadual de Saúde|Contratação dos serviços de engenharia especializados em construção civil para execução das obras e serviços de engenharia para ampliação e reforma de área do Hospital do Câncer em Recife/PE|2016-04-19T00:00:00|P120|974|Av. Cruz Cabugá, nº 1597, Santo Amaro|2013-05-31T00:00:00|2013|365|Hospital|300|
2203|Ilha de Itamaracá|Prefeitura Municipal da Ilha de Itamaracá|Serviços emergenciais de limpeza urbana, compreendendo atividades de varrição manual de vias urbanas pavimentadas, coleta e transporte de lixo domiciliar, transporte ao destino final da coleta domiciliar e limpeza de faixa de areia de praia - Dispensa 024/2014|2016-02-26T00:00:00|P078|306|Município da Ilha de Itamaracá|2014-09-01T00:00:00|2014|180|Limpeza Urbana||
2204|Ilha de Itamaracá|Prefeitura Municipal da Ilha de Itamaracá|Serviço de limpeza urbana, compreendendo atividades de varrição manual de vias urbanas pavimentadas, coleta e transporte de lixo domiciliar, transporte ao destino final da coleta domiciliar e limpeza de faixa de areia de praia - CP 001/2015|2016-02-29T00:00:00|P078|306|Município da Ilha de Itamaracá|2015-07-21T00:00:00|2015|365|Limpeza Urbana||
2205|Ilha de Itamaracá|Prefeitura Municipal da Ilha de Itamaracá|Locação de máquinas, veículos e equipamentos com operador e combustível para a execução de serviços de engenharia na capinação de vias pavimentadas, retirada de entulhos, desobstrução de canais e abastecimento eventual de água potável.|2016-02-29T00:00:00|P078|306|Município da Ilha de Itamaracá|2014-10-09T00:00:00|2014|365|Saneamento||
2207|Aliança|Secretaria de Educação de Pernambuco|Contrato 278/2014|2016-03-31T00:00:00|P008|1577|Vários Municípios|2015-01-12T00:00:00|2015|365|Escola||
2207|Buenos Aires|Secretaria de Educação de Pernambuco|Contrato 278/2014|2016-03-31T00:00:00|P028|1577|Vários Municípios|2015-01-12T00:00:00|2015|365|Escola||
2207|Camutanga|Secretaria de Educação de Pernambuco|Contrato 278/2014|2016-03-31T00:00:00|P038|1577|Vários Municípios|2015-01-12T00:00:00|2015|365|Escola||
2207|Carpina|Secretaria de Educação de Pernambuco|Contrato 278/2014|2016-03-31T00:00:00|P042|1577|Vários Municípios|2015-01-12T00:00:00|2015|365|Escola||
2207|Itambé|Secretaria de Educação de Pernambuco|Contrato 278/2014|2016-03-31T00:00:00|P079|1577|Vários Municípios|2015-01-12T00:00:00|2015|365|Escola||
2207|Nazaré da Mata|Secretaria de Educação de Pernambuco|Contrato 278/2014|2016-03-31T00:00:00|P099|1577|Vários Municípios|2015-01-12T00:00:00|2015|365|Escola||
2207|Vicência|Secretaria de Educação de Pernambuco|Contrato 278/2014|2016-03-31T00:00:00|P166|1577|Vários Municípios|2015-01-12T00:00:00|2015|365|Escola||
2207|Lagoa do Carro|Secretaria de Educação de Pernambuco|Contrato 278/2014|2016-03-31T00:00:00|P171|1577|Vários Municípios|2015-01-12T00:00:00|2015|365|Escola||
2208|João Alfredo|Prefeitura Municipal de João Alfredo|Prestação de serviços de locação e gerenciamento de veículos de pequeno, médio e grande porte para atender às necessidades da Secretaria de Educação|2015-12-17T00:00:00|P085|338|Sede e zona rural do município|2013-02-08T00:00:00|2013|60|Transporte Escolar|60|
2209|João Alfredo|Prefeitura Municipal de João Alfredo|Prestação de Serviços de Locação e Gerenciamento de veículos de pequeno, médio e grande porte para atender às necessidades da Secretaria de educação|2015-12-17T00:00:00|P085|338|João Alfredo|2013-07-08T00:00:00|2013|365|Transporte Escolar|548|
2210|Santa Maria da Boa Vista|Prefeitura Municipal de Santa Maria da Boa Vista|Urbanização na entrada da sede do Município de Santa Maria da Boa Vista|2016-02-18T00:00:00|P130|579|Sede do Município de Santa Mª da B. Vista|2015-12-24T00:00:00|2015|180|Urbanização|180|
2211|Altinho|Companhia Estadual de Habitação e Obras|Minha Casa Minha Vida 2 Altinho|2016-03-04T00:00:00|P009|800|08º 28' 29,5'' Sul e 36º 03' 35,6'' Oeste WGS84|2013-04-15T00:00:00|2013|365|Casa Popular||
2212|Caruaru|Prefeitura Municipal de Caruaru|Serviços de Limpeza Urbana e operação do aterro municipal de resíduos sólidos|2014-11-12T00:00:00|P043|172|Sede e Zona Rural do Município|2014-07-13T00:00:00|2014|185|Limpeza Urbana||
2213|Garanhuns|Prefeitura Municipal de Garanhuns|Execução de serviços de recapeamento asfáltico com CBUQ das ruas Saloá, Lajedo, Paranatama, São João, Travessa São João, Brejão, Caetés, Palmeirina, Mariano Filho, Mariano Filho e Bom Conselho (trecho) na Vila José Bernardino Teixeira, Vila do Quartel e Bairro Novo Heliópolis.|2016-03-23T00:00:00|P062|247|Vila José Bernardino Teixeira, Vila do Quartel e Bairro Novo Heliópolis, no município de Garanhuns. |2015-12-16T00:00:00|2015|90|Revestimento em CBUQ||
2214|Palmeirina|Prefeitura Municipal de Palmeirina|Revitalização da Praça Manoel Lafayete no Centro da cidade de Palmeirina-PE.|2015-11-19T00:00:00|P105|435|Centro de Palmeirina-PE||||Praça/Parque||
2215|Garanhuns|Prefeitura Municipal de Garanhuns|Contratação de empresa de engenharia para execução de serviços de recapeamento asfáltico com CBUQ das seguintes vias no Bairro Heliópolis, Garanhuns-PE: Avenida Gonçalves Maia (trecho), Rua Buenos Aires (trecho), Avenida Simoá Gomes (trecho), Avenida Getúlio Vargas (trecho), Rua David Jorge Rodrigues (trecho), Avenida João Targino de Azevedo, Aveinda Hidelfonso Lopes (trecho), Avenida Dr. Celso Galvão, Rua Dep. Aluizio Souto Pinto (trecho) e Avenida Ruber Van Der Liden.|2016-03-23T00:00:00|P062|247|Avenida Gonçalves Maia (trecho), Rua Buenos Aires (trecho), Avenida Simoá Gomes (trecho), Avenida Getúlio Vargas (trecho), Rua David Jorge Rodrigue|2015-12-08T00:00:00|2015|90|Revestimento em CBUQ||
2216|Caruaru|Prefeitura Municipal de Caruaru|Serviços de Limpeza Urbana e operação do aterro municipal de resíduos sólidos|2016-02-22T00:00:00|P043|172|Sede e Zona Rural do Município|2016-01-14T00:00:00|2016|180|Limpeza Urbana||
2217|Garanhuns|Prefeitura Municipal de Garanhuns|Melhoria da infraestrutura urbana com a pavimentação e drenagem de diversas ruas do bairro Francisco dos Santos Figueira|2018-08-03T00:00:00|P062|247|Bairro Francisco dos Santos Figueira|2015-11-04T00:00:00|2015|540|Urbanização||
2218|Palmares|Prefeitura Municipal dos Palmares|Serviços de Limpeza Urbana - Dispensa nº 01/2015|2016-05-04T00:00:00|P104|423|Sede do município e Distritos de Serro Azul e Santo Antônio e respectivos povoados|2016-05-08T00:00:00|2016|180|Serviços de Limpeza de Logradouros Públicos|180|
2219|Cabo de Santo Agostinho|Secretaria de Educação de Pernambuco|Contrato 275/2014 |2016-04-29T00:00:00|P030|1577|Vários Municípios|2015-01-12T00:00:00|2015|365|Escola||
2219|Camaragibe|Secretaria de Educação de Pernambuco|Contrato 275/2014 |2016-04-29T00:00:00|P036|1577|Vários Municípios|2015-01-12T00:00:00|2015|365|Escola||
2219|Ipojuca|Secretaria de Educação de Pernambuco|Contrato 275/2014 |2016-04-29T00:00:00|P074|1577|Vários Municípios|2015-01-12T00:00:00|2015|365|Escola||
2219|Jaboatão dos Guararapes|Secretaria de Educação de Pernambuco|Contrato 275/2014 |2016-04-29T00:00:00|P083|1577|Vários Municípios|2015-01-12T00:00:00|2015|365|Escola||
2219|Moreno|Secretaria de Educação de Pernambuco|Contrato 275/2014 |2016-04-29T00:00:00|P098|1577|Vários Municípios|2015-01-12T00:00:00|2015|365|Escola||
2222|Palmares|Prefeitura Municipal dos Palmares|Locação de Caminhão Munck - Convite nº 01/2016|2016-05-04T00:00:00|P104|423|Palmares|2016-02-16T00:00:00|2016|300|Carga e Transporte||
2223|Palmares|Prefeitura Municipal dos Palmares|Limpeza de valas e canais a céu aberto - Tomada de Preços nº 01/2016|2016-05-04T00:00:00|P104|423|Palmares|||90|Limpeza de Canais e Galerias||
2225|Itaquitinga|Secretaria de Planejamento e Gestão de Pernambuco|Prestação de serviços de consultoria de engenharia para elaboração de auditoria das condições técnicas e funcionais das obras e serviços de engenharia do Centro Integrado de Ressocialização de Itaquitinga, CIR|2016-02-23T00:00:00|P082|1035|Itaquitinga||||Presídio||
2227|Bonito|Prefeitura Municipal de Bonito|Contratação de empresa de engenharia para a execução dos Serviços de Limpeza Urbana do Município de Bonito|2016-05-13T00:00:00|P024|91|Zona Urbana e Aterro Sanitário|2016-02-22T00:00:00|2016|366|Limpeza Urbana||
2229|Goiana|Prefeitura Municipal de Goiana|Construção da Praça Júlio Rabelo|2016-06-16T00:00:00|P064|253|Loteamento Agropastoril - Goiana|2014-10-13T00:00:00|2014|120|Praça/Parque|480|
2230|Goiana|Prefeitura Municipal de Goiana|Contratação de empresa de engenharia para os serviços de reforma da Praça Laura Nogueira|2016-05-16T00:00:00|P064|253|Loteamento Castelo Branco - Goiana|2015-07-10T00:00:00|2015|150|Praça/Parque|150|
2231|Goiana|Prefeitura Municipal de Goiana|Contratação de empresa de engenharia para os serviços iniciais da Praça Laura Nogueira|2016-05-16T00:00:00|P064|253|Loteamento Castelo Branco - Goiana|2015-07-10T00:00:00|2015|150|Praça/Parque||
2232|Goiana|Prefeitura Municipal de Goiana|Contratação de empresa de engenharia para executar serviços de pavimentação em paralelepípedo na Sede e Distritos do Município de Goiana|2016-06-21T00:00:00|P064|253|Sede e Distritos do Município de Goiana|2014-10-13T00:00:00|2014|180|Pavimentação|540|
